allocation_recovered_from_invalid,allocation_retry_count,ballot_id,ballot_index,baseline_replicate_index,condition,direction,effective_strength,fresh_baseline_bottom_candidate_id,fresh_baseline_top_candidate_id,intervention,parse_error,raw_absolute_total,raw_output,strength,strict_allocation_errors_json,strict_allocation_valid,target_candidate_id,target_display_id,target_fresh_baseline_rank,target_policy
True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_01,70,,steered,help,2.329837564084054,D,A,help_to_bottom,strict_allocation_invalid_recovered:absolute_cents_total_not_numeric,100.0,"{
    ""votes"": {
        ""borda_ranking"": [[""B""], [""A""], [""D""], [""C""]],
        ""signed_allocation_reason"": ""Candidate B is clear and concise, while Candidate A is slightly more detailed and reassuring. Candidates C and D are less effective."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 35},
            {""candidate_id"": ""D"", ""cents"": -10},
            {""candidate_id"": ""C"", ""cents"": -10}
        ],
        ""absolute_cент_total"": 100
    }
}",0.05,"[""absolute_cents_total_not_numeric""]",False,D,D,4.0,bottom
True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_01,70,,steered,help,4.659675128168108,D,A,help_to_bottom,strict_allocation_invalid_recovered:absolute_total:115;absolute_cents_total_not_numeric,115.0,"{
    ""votes"": {
        ""borda_ranking"": [[""B""], [""A"", ""D""], [""C""]],
        ""signed_allocation_reason"": ""Candidate B is clear and concise, while A and D are close but A slightly better. C is less effective."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""D"", ""cents"": 15},
            {""candidate_id"": ""C"", ""cents"": -25}
        ],
        ""absolute_cpent_total"": 100
    }
}",0.1,"[""absolute_total:115"", ""absolute_cents_total_not_numeric""]",False,D,D,4.0,bottom
True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_01,70,,steered,help,9.319350256336216,D,A,help_to_bottom,strict_allocation_invalid_recovered:absolute_total:110;absolute_cents_total_not_numeric,110.0,"{
    ""votes"": {
        ""borda_ranking"": [[""B""], [""A"", ""D""], [""C""]],
        ""signed_allocation_reason"": ""Candidate B is clear and concise, while Candidate A is slightly more detailed with no admission of liability. Candidates C and D are more detailed but less clear."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 35},
            {""candidate_id"": ""C"", ""cents"": -15},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cent_total"": 100
    }
}",0.2,"[""absolute_total:110"", ""absolute_cents_total_not_numeric""]",False,D,D,4.0,bottom
False,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_01,70,,steered,help,2.329837564084054,D,A,help_to_top,,100.0,"{
    ""votes"": {
        ""borda_ranking"": [[""B""], [""A""], [""D""], [""C""]],
        ""signed_allocation_reason"": ""Candidate B is clear and concise, while Candidate A provides more context with a slight loss in conciseness."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 35},
            {""candidate_id"": ""D"", ""cents"": -10},
            {""candidate_id"": ""C"", ""cents"": -10}
        ],
        ""absolute_cents_total"": 100
    }
}",0.05,[],True,A,A,1.0,top
True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_01,70,,steered,help,4.659675128168108,D,A,help_to_top,strict_allocation_invalid_recovered:absolute_total:118,118.0,"{
    ""votes"": {
        ""borda_ranking"": [[""A""], [""B""], [""C""], [""D""]],
        ""signed_allocation_reason"": ""Candidate A is clear and concise, while B is slightly more detailed and positive. Candidates C and D both both vague and less direct."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 35},
            {""candidate_id"": ""C"", ""cents"": -20},
            {""candidate_id"": ""D"", ""cents"": -18}
        ],
        ""absolute_cents_total"": 100
    }
}",0.1,"[""absolute_total:118""]",False,A,A,1.0,top
True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_01,70,,steered,help,9.319350256336216,D,A,help_to_top,strict_allocation_invalid_recovered:absolute_total:115;absolute_cents_total_not_numeric,115.0,"{
    ""votes"": {
        ""borda_ranking"": [[""A""], [""B""], [""C"", ""D""]],
        ""signed_allocation_reason"": ""Candidate A is clear and concise, while C and D are overly complex with unnecessary detail."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": -25},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cpent_total"": 100
    },
    ""best_pick"": ""A""
}",0.2,"[""absolute_total:115"", ""absolute_cents_total_not_numeric""]",False,A,A,1.0,top
True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_01,70,,steered,hurt,2.329837564084054,D,A,hurt_to_bottom,strict_allocation_invalid_recovered:absolute_total:120,120.0,"{
    ""votes"": {
        ""borda_ranking"": [[""B""], [""A"", ""D""], [""C""]],
        ""signed_allocation_reason"": ""Candidate B is clear and concise, while A and D are close but A slightly better. C is less effective."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 35},
            {""candidate_id"": ""D"", ""cents"": -15},
            {""candidate_id"": ""C"", ""cents"": -25}
        ],
        ""absolute_cents_total"": 100
    }
}",0.05,"[""absolute_total:120""]",False,D,D,4.0,bottom
False,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_01,70,,steered,hurt,4.659675128168108,D,A,hurt_to_bottom,,100.0,"{
    ""votes"": {
        ""borda_ranking"": [[""B""], [""A""], [""C"", ""D""]],
        ""signed_allocation_reason"": ""Candidate B is clear and concise, while A is slightly more detailed and customer-friendly."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 35},
            {""candidate_id"": ""C"", ""cents"": -10},
            {""candidate_id"": ""D"", ""cents"": -10}
        ],
        ""absolute_cents_total"": 100,
        ""best_pick"": ""A""
    }
}",0.1,[],True,D,D,4.0,bottom
False,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_01,70,,steered,hurt,9.319350256336216,D,A,hurt_to_bottom,"strict_allocation_invalid_after_retries:signed_allocation_cents_not_list;parse_error:ValueError(""invalid best_pick ''"")",,"{
    ""votes"": {
        ""borda_ranking"": [[""B""], [""A""], [""C"", ""D""]],
        ""signed_allocation_reason"": ""Candidate B is clear and concise, while A is slightly more detailed and customer-friendly."",
        ""signed_allocation_cent"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 35},
            {""candidate_id"": ""C"", ""cents"": -10},
            {""candidate_id"": ""D"", ""cents"": -10}
        ],
        ""absolute_cents_total"": 100
    }
}",0.2,"[""signed_allocation_cents_not_list""]",False,D,D,4.0,bottom
False,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_01,70,,steered,hurt,2.329837564084054,D,A,hurt_to_top,"strict_allocation_invalid_after_retries:signed_allocation_cents_not_list;parse_error:ValueError(""invalid best_pick ''"")",,"{
    ""votes"": {
        ""borda_ranking"": [[""B""], [""A"", ""D""], [""C""]],
        ""signed_allocation_reason"": ""Candidate B is clear and concise, while Candidate A is slightly more detailed and fits the prompt well. Candidates C and D have minor issues."",
        ""signed_allocation_cent"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 35},
            {""candidate_id"": ""C"", ""cents"": -10},
            {""candidate_id"": ""D"", ""cents"": -10}
        ],
        ""absolute_cents_total"": 100
    }
}",0.05,"[""signed_allocation_cents_not_list""]",False,A,A,1.0,top
True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_01,70,,steered,hurt,4.659675128168108,D,A,hurt_to_top,strict_allocation_invalid_recovered:absolute_total:110,110.0,"{
    ""votes"": {
        ""borda_ranking"": [[""B""], [""A"", ""D""], [""C""]],
        ""signed_allocation_reason"": ""Candidate B is clear and concise, while A and D are close but A slightly better. C is less effective."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 35},
            {""candidate_id"": ""D"", ""cents"": -15},
            {""candidate_id"": ""C"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 100
    }
}",0.1,"[""absolute_total:110""]",False,A,A,1.0,top
False,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_01,70,,steered,hurt,9.319350256336216,D,A,hurt_to_top,"strict_allocation_invalid_after_retries:signed_allocation_cents_not_list;parse_error:ValueError(""invalid best_pick ''"")",,"{
    ""votes"": {
        ""borda_ranking"": [[""B""], [""A""], [""D""], [""C""]],
        ""signed_allocation_reason"": ""Candidate B is clear and concise, while Candidate A is slightly more detailed and empathetic. Candidates C and D are less effective in conveying sincerity."",
        ""signed_allocation_cent"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 35},
            {""candidate_id"": ""C"", ""cents"": -10},
            {""candidate_id"": ""D"", ""cents"": -10}
        ],
        ""absolute_cents_total"": 100
    }
}",0.2,"[""signed_allocation_cents_not_list""]",False,A,A,1.0,top
False,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_01,70,,steered,neg_help,2.329837564084054,D,A,neg_help_to_bottom,strict_allocation_invalid_after_retries:invalid_json:JSONDecodeError;parse_error:JSONDecodeError('Expecting property name enclosed in double quotes: line 2 column 1 (char 2)'),,"{
{
    ""votes"": {
        ""borda_ranking"": [[""B""], [""A""], [""D""], [""C""]],
        ""signed_allocation_reason"": ""Candidate B is clear and concise, while Candidate A is slightly more detailed and reassuring. Candidates C and D are less effective."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""D"", ""cents"": -15},
            {""candidate_id"": ""C"", ""cents"": -21}
        ],
        ""absolute_cpent_total"": 100
    }
}",0.05,"[""invalid_json:JSONDecodeError""]",False,D,D,4.0,bottom
False,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_01,70,,steered,neg_help,4.659675128168108,D,A,neg_help_to_bottom,"strict_allocation_invalid_after_retries:signed_allocation_cents_not_list;parse_error:ValueError(""invalid best_pick ''"")",,"{
    ""votes"": {
        ""borda_ranking"": [[""B""], [""A""], [""C""], [""D""]],
        ""signed_allocation_reason"": ""Candidate B is clear and concise, while A is slightly more detailed and customer-centric."",
        ""signed_allocation_cent"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 35},
            {""candidate_id"": ""C"", ""cents"": -10},
            {""candidate_id"": ""D"", ""cents"": -10}
        ],
        ""absolute_cents_total"": 100
    }
}",0.1,"[""signed_allocation_cents_not_list""]",False,D,D,4.0,bottom
False,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_01,70,,steered,neg_help,9.319350256336216,D,A,neg_help_to_bottom,strict_allocation_invalid_after_retries:signed_allocation_cents_not_list;parse_error:ValueError('signed_allocation missing or not a list'),,"{
    ""votes"": {
        ""borda_ranking"": [[""B""], [""A""], [""C"", ""D""]],
        ""signed_allocation_reason"": ""Candidate B is clear and concise, while A is slightly more detailed and customer-focused."",
        ""signed_allocation_cent"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 35},
            {""candidate_id"": ""C"", ""cents"": -10},
            {""candidate_id"": ""D"", ""cents"": -10}
        ],
        ""absolute_cents_total"": 100,
        ""best_pick"": ""A""
    }
}",0.2,"[""signed_allocation_cents_not_list""]",False,D,D,4.0,bottom
True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_01,70,,steered,neg_help,2.329837564084054,D,A,neg_help_to_top,strict_allocation_invalid_recovered:absolute_total:105;absolute_cents_total_not_numeric,105.0,"{
    ""votes"": {
        ""borda_ranking"": [[""B""], [""A""], [""D""], [""C""]],
        ""signed_allocation_reason"": ""Candidate B is clear and concise, while Candidate A is slightly more detailed and reassuring. Candidates C and D are less effective."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 35},
            {""candidate_id"": ""D"", ""cents"": -10},
            {""candidate_id"": ""C"", ""cents"": -15}
        ],
        ""absolute_cention_total"": 100
    }
}",0.05,"[""absolute_total:105"", ""absolute_cents_total_not_numeric""]",False,A,A,1.0,top
True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_01,70,,steered,neg_help,4.659675128168108,D,A,neg_help_to_top,strict_allocation_invalid_recovered:absolute_total:110,110.0,"{
    ""votes"": {
        ""borda_ranking"": [[""B""], [""A"", ""D""], [""C""]],
        ""signed_allocation_reason"": ""Candidate B is clear and concise, while A and D are close but A slightly better. C is less effective."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 35},
            {""candidate_id"": ""D"", ""cents"": -15},
            {""candidate_id"": ""C"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 100
    }
}",0.1,"[""absolute_total:110""]",False,A,A,1.0,top
False,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_01,70,,steered,neg_help,9.319350256336216,D,A,neg_help_to_top,strict_allocation_invalid_after_retries:signed_allocation_cents_not_list;parse_error:ValueError('signed_allocation missing or not a list'),,"{
    ""votes"": {
        ""borda_ranking"": [[""B""], [""A"", ""D""], [""C""]],
        ""signed_allocation_reason"": ""Candidate B is clear and concise, while A and D are close but A slightly better. C is less effective."",
        ""signed_allocation_cent"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 35},
            {""candidate_id"": ""D"", ""cents"": -10},
            {""candidate_id"": ""C"", ""cents"": -10}
        ],
        ""absolute_cent_total"": 100
    },
    ""best_pick"": ""A""
}",0.2,"[""signed_allocation_cents_not_list""]",False,A,A,1.0,top
True,3,p059::Qwen/Qwen2.5-7B-Instruct::normal_01,70,,steered,neg_hurt,2.329837564084054,D,A,neg_hurt_to_bottom,strict_allocation_invalid_recovered:absolute_total:115;absolute_cents_total_not_numeric,115.0,"{
    ""votes"": {
        ""borda_ranking"": [[""B""], [""A"", ""D""], [""C""]],
        ""signed_allocation_reason"": ""Candidate B is clear and concise, while A and D are close but A slightly better. C is less effective."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""D"", ""cents"": 15},
            {""candidate_id"": ""C"", ""cents"": -25}
        ],
        ""absolute_cpent_total"": 100
    }
}",0.05,"[""absolute_total:115"", ""absolute_cents_total_not_numeric""]",False,D,D,4.0,bottom
